ip.src,ip.dst,frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
192.168.64.6,192.168.64.1,7.832021555057246,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.3,18.54988449600392,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,7.561967297237246e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,2.749334434747954e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.9251059725532245e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,27.551034316696118,60,64,80,UDP,Normal
192.168.64.5,192.168.64.1,3.5583153633971354,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,22.614332024552592,1514,128,1534,UDP,Normal
192.168.64.12,192.168.64.3,5.421460421510976e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,9.764528944059732,1514,128,1534,ICMP,Normal
192.168.64.12,192.168.64.3,2.8006595377284735e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.4708888404836316e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.3595263806764063e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.829647051355406e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,4.43739374917035,1514,128,1534,TCP,Normal
192.168.64.12,192.168.64.3,8.921114661375394e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.985451980921489e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.370188049814036e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,17.660862324145253,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,3.4844694574472685e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.520427052193945e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.2182971189548924e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,2.3297483451744223,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.3,14.619788588985102,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,1.6260604909297085e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,12.691496500315953,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,9.111109045190792e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.395060104408624e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,5.340501835785137,98,128,118,TCP,Normal
192.168.64.6,192.168.64.3,16.471575194739486,60,64,80,TCP,Normal
192.168.64.11,192.168.64.3,9.667317738750281e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,10.274296118848824,46,64,66,ICMP,Normal
192.168.64.6,192.168.64.1,16.86650790610515,60,64,80,ICMP,Normal
192.168.64.6,192.168.64.1,20.757194194477297,98,64,118,TCP,Normal
192.168.64.10,192.168.64.1,14.220692523711072,46,128,66,UDP,Normal
192.168.64.11,192.168.64.3,6.55959881122096e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,26.02820648886854,46,128,66,UDP,Normal
192.168.64.7,192.168.64.1,25.943726607915185,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,8.59337901521132e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,5.552169495743911,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,1.988187277149857e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,29.768784292186627,46,64,66,TCP,Normal
192.168.64.10,192.168.64.1,27.450499479243106,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,5.981950275627758e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,1.2018694397011698,98,64,118,TCP,Normal
192.168.64.10,192.168.64.1,27.548545672866716,1514,64,1534,ICMP,Normal
192.168.64.5,192.168.64.1,16.709800011564827,1514,64,1534,TCP,Normal
192.168.64.7,192.168.64.3,27.030313671898515,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,9.562227982396514,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,2.1316788642113112e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.401103001603846e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.8708145899841595e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.9590013913558062e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,25.50652388883447,46,128,66,TCP,Normal
192.168.64.12,192.168.64.3,7.255126589162424e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.199641253165233e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,23.579678771668494,1514,64,1534,UDP,Normal
192.168.64.7,192.168.64.3,18.86191741153998,98,128,118,UDP,Normal
192.168.64.10,192.168.64.1,22.769448119282032,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,2.994909330454055e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.191092045220086e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.042964446331408e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,26.161901567291917,98,128,118,UDP,Normal
192.168.64.6,192.168.64.1,3.6697842402446796,1514,64,1534,ICMP,Normal
192.168.64.7,192.168.64.1,10.644083154557233,46,128,66,TCP,Normal
192.168.64.10,192.168.64.1,5.154694572005279,1514,64,1534,TCP,Normal
192.168.64.5,192.168.64.3,10.170024463656683,46,128,66,UDP,Normal
192.168.64.11,192.168.64.3,7.274492917192063e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,13.467342451891756,1514,128,1534,UDP,Normal
192.168.64.11,192.168.64.3,7.08602740535207e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,26.90805955670176,46,64,66,ICMP,Normal
192.168.64.11,192.168.64.3,2.117179309914443e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,6.395853232550925,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.3,5.107151055305188e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,24.119051415887007,46,128,66,ICMP,Normal
192.168.64.11,192.168.64.3,9.071711842407872e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.2610734632244061e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.918423175424014,60,64,80,UDP,Normal
192.168.64.10,192.168.64.1,4.566446411271009,46,128,66,ICMP,Normal
192.168.64.7,192.168.64.3,19.393511622695254,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,9.67590951651102e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,4.663810160792246,98,64,118,TCP,Normal
192.168.64.5,192.168.64.3,10.174167312147667,98,128,118,UDP,Normal
192.168.64.6,192.168.64.3,2.1959391358927336,1514,64,1534,TCP,Normal
192.168.64.11,192.168.64.3,7.729356682120968e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.1736121181441597e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,29.46937321052668,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,7.910377537093908e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,5.304614771534767,60,64,80,UDP,Normal
192.168.64.7,192.168.64.1,24.756008256275752,60,64,80,UDP,Normal
192.168.64.12,192.168.64.3,1.7770253463526278e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.1119944518892384e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,16.762861177305002,46,128,66,UDP,Normal
192.168.64.6,192.168.64.3,28.842706182113407,98,64,118,TCP,Normal
192.168.64.7,192.168.64.1,4.9751955982603135,98,64,118,ICMP,Normal
192.168.64.6,192.168.64.1,16.06097025632451,46,64,66,UDP,Normal
192.168.64.11,192.168.64.3,6.213538239116885e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,0.6815323505117353,1514,64,1534,TCP,Normal
192.168.64.5,192.168.64.1,24.427352311833417,46,128,66,ICMP,Normal
192.168.64.11,192.168.64.3,4.0019468631480184e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.126746303440377e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.2156116015462515e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.241675396024838e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.8655173902191434e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.283506203692384e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.950747051761187e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,3.4168591236022645,60,128,80,TCP,Normal
192.168.64.6,192.168.64.3,13.815849209534322,98,64,118,TCP,Normal
192.168.64.7,192.168.64.3,9.91044597708492,1514,64,1534,UDP,Normal
192.168.64.12,192.168.64.3,9.450190510032177e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,5.668342922449994,1514,128,1534,UDP,Normal
192.168.64.12,192.168.64.3,1.750966261839651e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,6.466921741754494,1514,64,1534,ICMP,Normal
192.168.64.7,192.168.64.3,15.673858233001734,60,64,80,TCP,Normal
192.168.64.6,192.168.64.3,3.7480952281377373,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,6.018615869772281e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.6611801962104383e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.59190509344459e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.556299228327865e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,26.127302285587593,98,128,118,ICMP,Normal
192.168.64.10,192.168.64.3,5.037688932683393,46,128,66,TCP,Normal
192.168.64.5,192.168.64.1,29.22630420174857,1514,128,1534,ICMP,Normal
192.168.64.12,192.168.64.3,9.053373233188682e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.328288858986607e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.334391994277155,46,128,66,TCP,Normal
192.168.64.12,192.168.64.3,2.389671290327959e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,27.273666057770427,1514,128,1534,TCP,Normal
192.168.64.7,192.168.64.3,28.409478502630733,60,64,80,UDP,Normal
192.168.64.7,192.168.64.3,5.321687582521999,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,9.26161100851167,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,7.324096975659382e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,4.4352620558808855,1514,128,1534,ICMP,Normal
192.168.64.5,192.168.64.1,7.298261954444232,60,128,80,ICMP,Normal
192.168.64.7,192.168.64.3,27.94603880454294,60,64,80,TCP,Normal
192.168.64.6,192.168.64.3,27.339536833067367,46,128,66,UDP,Normal
192.168.64.5,192.168.64.1,17.93156856695553,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,2.1602497425040906e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,6.6318322303162445,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,3.591642089680374e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,28.444290009780477,60,128,80,TCP,Normal
192.168.64.12,192.168.64.3,9.158191214332873e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,11.636026637333373,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,9.245056999539821e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.379087489094632e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,13.00804701444644,98,64,118,UDP,Normal
192.168.64.6,192.168.64.3,9.208577192557346,98,64,118,UDP,Normal
192.168.64.6,192.168.64.3,24.846058642928124,1514,128,1534,UDP,Normal
192.168.64.10,192.168.64.3,10.896185871259208,1514,64,1534,TCP,Normal
192.168.64.6,192.168.64.3,2.481146213688688,1514,64,1534,ICMP,Normal
192.168.64.6,192.168.64.3,28.667802820673565,46,64,66,UDP,Normal
192.168.64.6,192.168.64.3,9.504170953279276,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,6.81607966647983e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,0.32121599295214753,60,64,80,UDP,Normal
192.168.64.11,192.168.64.3,9.811764397706964e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.49256951198214e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,13.898639548598616,46,64,66,UDP,Normal
192.168.64.5,192.168.64.1,26.369563307504738,46,128,66,TCP,Normal
192.168.64.6,192.168.64.3,13.595732028508287,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,18.84040690655844,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,2.438879391333077e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.4976287083705083e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,6.803177867193474,60,64,80,TCP,Normal
192.168.64.5,192.168.64.3,25.806913538221355,46,128,66,TCP,Normal
192.168.64.5,192.168.64.1,20.673858799155955,1514,128,1534,TCP,Normal
192.168.64.5,192.168.64.1,7.968221978352936,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,7.104600833679893e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,25.472443551134432,46,64,66,UDP,Normal
192.168.64.12,192.168.64.3,7.765596561151493e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.3740529220851305e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.5015248341308692e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.070211814710364e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,6.6480315007314115,98,128,118,TCP,Normal
192.168.64.5,192.168.64.1,19.835973448841646,60,128,80,UDP,Normal
192.168.64.10,192.168.64.3,3.214185094180916e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,7.923305496013549,60,128,80,TCP,Normal
192.168.64.5,192.168.64.1,16.958191839522453,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.3,9.432723582367593,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,5.393143138447686e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,19.267883978822958,98,64,118,UDP,Normal
192.168.64.12,192.168.64.3,2.7004303797717974e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,24.6389550049533,1514,128,1534,TCP,Normal
192.168.64.5,192.168.64.1,14.910870712179088,98,128,118,UDP,Normal
192.168.64.6,192.168.64.3,11.084568910756797,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,4.689159037064709e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.227100214768703e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,9.190669922743407e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,28.21728159401613,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,4.293529145766484e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.949077161465526e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,9.913913831365221,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,3.184560221864067e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.2778155701182055e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,2.1822805752584276,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,8.437168105296414e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.560740301632074e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.8663193559786082e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.83553348255967e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,23.630268209826948,46,64,66,TCP,Normal
192.168.64.12,192.168.64.3,8.987661308446281e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.9038689297157078e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.252674471377463e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,25.339786061749475,60,64,80,UDP,Normal
192.168.64.10,192.168.64.1,24.566200287971753,98,128,118,TCP,Normal
192.168.64.10,192.168.64.1,26.0407721537579,1514,64,1534,ICMP,Normal
192.168.64.5,192.168.64.3,22.507643211495598,60,128,80,UDP,Normal
192.168.64.7,192.168.64.1,24.56593815095993,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.1,26.605284010697478,1514,128,1534,ICMP,Normal
192.168.64.10,192.168.64.3,9.898588492752414e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,15.291404536514506,98,64,118,UDP,Normal
192.168.64.6,192.168.64.3,8.747106535981043,1514,128,1534,ICMP,Normal
192.168.64.11,192.168.64.3,3.1264511445238365e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,3.8327907442829545,60,64,80,TCP,Normal
192.168.64.5,192.168.64.3,24.628804317035172,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,25.235224048719054,98,128,118,ICMP,Normal
192.168.64.10,192.168.64.3,1.107369832160056e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.515513407575532e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.3242795404331366e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,27.721956971739868,1514,128,1534,ICMP,Normal
192.168.64.7,192.168.64.3,0.34406507257075936,46,64,66,UDP,Normal
192.168.64.6,192.168.64.1,23.34179692215018,1514,64,1534,UDP,Normal
192.168.64.5,192.168.64.1,5.834806767952105,98,64,118,UDP,Normal
192.168.64.6,192.168.64.1,28.127143901023814,98,128,118,TCP,Normal
192.168.64.7,192.168.64.1,10.878552978115898,60,64,80,TCP,Normal
192.168.64.12,192.168.64.3,3.0279008696907048e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,4.481122011462923,46,128,66,TCP,Normal
192.168.64.5,192.168.64.1,4.4377575689980295,1514,64,1534,UDP,Normal
192.168.64.5,192.168.64.3,29.976759089514577,98,64,118,UDP,Normal
192.168.64.10,192.168.64.3,17.932972789256624,98,128,118,TCP,Normal
192.168.64.5,192.168.64.1,29.210022797040327,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,1.9471271426110493e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.0260915633062415e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,9.364678720687947e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,15.924226263655589,98,128,118,TCP,Normal
192.168.64.6,192.168.64.3,9.948207540368834,1514,64,1534,UDP,Normal
192.168.64.6,192.168.64.3,8.811436901259249,1514,64,1534,UDP,Normal
192.168.64.6,192.168.64.1,0.46218217138675644,60,64,80,TCP,Normal
192.168.64.10,192.168.64.3,3.824670845775792e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,8.221815384645673,98,128,118,TCP,Normal
192.168.64.7,192.168.64.1,8.121313184266794,98,64,118,UDP,Normal
192.168.64.5,192.168.64.3,7.370534465083678,1514,128,1534,ICMP,Normal
192.168.64.10,192.168.64.1,5.097389996611658,46,128,66,UDP,Normal
192.168.64.6,192.168.64.3,4.132311149647103,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.1,10.883767613077262,98,64,118,UDP,Normal
192.168.64.5,192.168.64.1,2.7041181017741036,60,64,80,UDP,Normal
192.168.64.12,192.168.64.3,9.041913910712602e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.5168776389259786e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.785474996004753e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.829285380417407e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.179182519199178e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,27.513234213832057,60,128,80,UDP,Normal
192.168.64.5,192.168.64.1,29.44847768791882,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.3,1.0134631451713515e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.2240523590302384e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.624419186688345,60,64,80,ICMP,Normal
192.168.64.12,192.168.64.3,5.631782851781537e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.6276879191347256e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.135172361067981e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.410587018674553e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,11.669680912766536,46,128,66,ICMP,Normal
192.168.64.11,192.168.64.3,8.269592575470348e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.422670402481326e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,17.112676854137366,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,6.272840032224128e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.6700725087139377e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.37690453341059e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.2424892972126407e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,5.736811122143155,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.1,0.4316655563823253,98,64,118,UDP,Normal
192.168.64.5,192.168.64.1,16.887246872339738,60,128,80,UDP,Normal
192.168.64.10,192.168.64.3,5.640206870882766e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.310409956401599e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.369452431306163,60,128,80,TCP,Normal
192.168.64.7,192.168.64.1,18.084555056325,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,4.394328603578374e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,20.094595634768126,60,128,80,TCP,Normal
192.168.64.7,192.168.64.1,24.011476243383846,98,128,118,TCP,Normal
192.168.64.7,192.168.64.1,4.044474031861707,98,128,118,UDP,Normal
192.168.64.7,192.168.64.1,7.596886127609538,1514,128,1534,TCP,Normal
192.168.64.5,192.168.64.3,28.99220045857257,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,12.450393034083746,60,128,80,TCP,Normal
192.168.64.5,192.168.64.3,21.18031015702059,1514,64,1534,TCP,Normal
192.168.64.10,192.168.64.3,9.329995306465888e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.27647182867797e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.506246112086143e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.671964720094488e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,9.683051470844767,60,128,80,UDP,Normal
192.168.64.6,192.168.64.3,7.152295117833498,60,128,80,ICMP,Normal
192.168.64.7,192.168.64.1,21.93612778173349,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,23.98940901216785,98,64,118,ICMP,Normal
192.168.64.6,192.168.64.1,5.782130654152806,60,128,80,TCP,Normal
192.168.64.12,192.168.64.3,5.04250478449527e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.384475419852165e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,15.276361566484594,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,9.794706584904711e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.7591141642755384e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,13.32386531876921,60,64,80,TCP,Normal
192.168.64.6,192.168.64.3,25.283096858307864,46,64,66,ICMP,Normal
192.168.64.12,192.168.64.3,7.185785671466874e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.322585905700726e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.462299540345923e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,24.258055749836444,1514,128,1534,UDP,Normal
192.168.64.10,192.168.64.3,7.702902782812133e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.343668088859258e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.167009109995839e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.0269799619636046e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,14.675250564105331,98,128,118,UDP,Normal
192.168.64.5,192.168.64.1,10.691781939150246,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,5.359997559457975e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,26.946221265065805,98,128,118,UDP,Normal
192.168.64.12,192.168.64.3,8.14057791419824e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,23.01784437075125,60,64,80,UDP,Normal
192.168.64.11,192.168.64.3,1.114713658973207e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.845394831089353e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.780825025666378e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.3140176947822652e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.839178093858673e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,10.363165755087213,1514,128,1534,ICMP,Normal
192.168.64.10,192.168.64.1,1.3907086770085713,98,64,118,TCP,Normal
192.168.64.12,192.168.64.3,3.844247160343472e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.239210337832555e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,8.534764939962347,98,128,118,TCP,Normal
192.168.64.11,192.168.64.3,2.22767366072852e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,3.252938083667094,98,128,118,UDP,Normal
192.168.64.12,192.168.64.3,5.567982824005352e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.209862680849087e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,0.4705047730369588,60,128,80,TCP,Normal
