timestamp,src_ip,protocol,pkt_len,pkt_rate,pkt_count,ip_ttl,label
1755283320.323079,192.168.40.119,TCP,725,489.3,2,128,Normal
1755267638.917477,192.168.190.182,HTTP,1228,326.8,4,255,Normal
1755278692.871014,192.168.90.18,UDP,1301,14.1,2,64,Normal
1755285504.116983,192.168.15.135,UDP,1440,122.4,5,64,Normal
1755280038.887185,192.168.212.71,ICMP,60,34.1,1,64,Normal
1755286475.749168,192.168.175.70,HTTPS,714,415.9,2,64,Normal
1755285840.201647,192.168.183.222,HTTP,1405,406.0,3,128,Normal
1755289554.689088,192.168.217.243,HTTPS,363,125.9,3,64,Normal
1755270241.028046,192.168.196.82,ICMP,60,97.8,1,128,Normal
1755280603.740182,192.168.55.187,UDP,597,412.2,5,255,Normal
1755279210.881182,192.168.143.241,ICMP,98,32.0,5,64,Normal
1755270128.860871,192.168.30.51,ICMP,98,19.1,2,128,Normal
1755263337.593727,10.0.2.2,ICMP,60,5886.9,15,64,DDOS-Attack
1755264383.431488,192.168.23.14,ICMP,98,80.7,1,255,Normal
1755278582.91009,192.168.191.137,ICMP,60,80.5,3,128,Normal
1755266155.098946,192.168.174.216,TCP,905,87.1,2,64,Normal
1755275540.013386,192.168.195.228,TCP,915,8.0,1,64,Normal
1755289732.969007,192.168.162.33,UDP,1121,364.1,2,255,Normal
1755285430.08627,192.168.30.140,ICMP,60,27.3,4,255,Normal
1755284242.337001,192.168.223.81,ICMP,84,90.9,2,64,Normal
1755289650.070157,192.168.211.207,UDP,1189,492.2,1,255,Normal
1755285135.521111,192.168.106.230,TCP,954,419.8,5,128,Normal
1755283468.398938,192.168.95.182,ICMP,84,40.4,5,128,Normal
1755287021.588736,192.168.116.226,ICMP,98,52.1,3,255,Normal
1755264855.348709,192.168.72.1,TCP,238,433.3,4,128,Normal
1755263338.252932,10.0.1.3,ICMP,60,37481.4,20,64,DDOS-Attack
1755271163.952543,192.168.73.26,UDP,970,175.1,3,128,Normal
1755277543.756335,192.168.83.221,TCP,972,493.2,4,128,Normal
1755287065.535652,192.168.107.17,HTTP,192,3.9,4,255,Normal
1755281009.48251,192.168.6.209,UDP,830,377.8,5,128,Normal
1755270163.665413,192.168.166.217,TCP,1317,98.0,2,64,Normal
1755281850.669538,192.168.183.227,HTTPS,109,409.4,2,64,Normal
1755263337.733383,10.0.3.1,ICMP,60,28637.3,25,64,DDOS-Attack
1755267523.480806,192.168.169.145,HTTP,1000,219.6,3,255,Normal
1755278004.928378,192.168.7.81,TCP,339,37.8,5,64,Normal
1755290441.641431,192.168.221.212,ICMP,98,49.0,2,255,Normal
1755264325.299998,192.168.74.207,HTTPS,962,119.0,1,64,Normal
1755279465.095367,192.168.81.160,HTTP,717,450.0,2,128,Normal
1755280752.459222,192.168.238.197,UDP,1122,273.4,4,128,Normal
1755283915.79705,192.168.58.220,TCP,538,132.6,3,64,Normal
1755278440.413939,192.168.80.33,UDP,311,351.2,4,255,Normal
1755283026.493569,192.168.49.85,HTTPS,497,152.3,2,255,Normal
1755291144.305854,192.168.164.183,HTTP,246,121.1,4,128,Normal
1755281396.08755,192.168.49.168,HTTPS,1062,369.6,3,64,Normal
1755284970.533465,192.168.205.132,HTTP,229,135.1,1,64,Normal
1755267049.719871,192.168.47.60,UDP,1171,11.3,2,255,Normal
1755276667.281474,192.168.7.215,TCP,294,474.1,4,128,Normal
1755281436.751886,192.168.35.11,HTTPS,610,433.6,1,255,Normal
1755282154.487906,192.168.252.246,TCP,575,31.2,5,64,Normal
1755265955.814753,192.168.78.199,HTTP,1471,382.7,3,128,Normal
1755281682.114551,192.168.82.92,HTTP,178,414.9,5,255,Normal
1755269966.801959,192.168.108.81,UDP,450,129.1,3,128,Normal
1755283555.654495,192.168.151.104,UDP,924,84.3,3,64,Normal
1755268922.865171,192.168.52.141,TCP,767,125.5,1,255,Normal
1755267971.199435,192.168.120.189,UDP,373,248.7,1,128,Normal
1755264295.752372,192.168.132.212,HTTP,927,103.9,1,128,Normal
1755264274.51239,192.168.168.230,ICMP,84,55.1,3,64,Normal
1755291551.348067,192.168.124.15,ICMP,98,65.9,1,128,Normal
1755275273.664091,192.168.238.13,UDP,1346,411.6,3,128,Normal
1755269892.039024,192.168.222.96,TCP,1486,52.5,4,255,Normal
1755282194.959274,192.168.232.162,ICMP,60,18.3,4,128,Normal
1755282222.336297,192.168.147.247,HTTP,131,250.8,3,128,Normal
1755273850.66521,192.168.165.197,HTTP,495,300.6,4,64,Normal
1755272563.497457,192.168.176.21,HTTPS,331,32.5,3,128,Normal
1755279121.806616,192.168.236.156,TCP,1485,455.4,5,255,Normal
1755287962.800418,192.168.92.93,HTTPS,1263,75.0,2,64,Normal
1755284795.038002,192.168.40.187,TCP,478,16.5,3,64,Normal
1755284075.728884,192.168.52.15,UDP,119,93.2,5,255,Normal
1755265322.484843,192.168.186.73,HTTP,152,386.2,3,255,Normal
1755273248.296852,192.168.149.138,UDP,1491,110.6,5,64,Normal
1755289426.770507,192.168.16.112,HTTP,1376,494.0,5,255,Normal
1755277041.177479,192.168.235.250,HTTPS,536,185.2,1,255,Normal
1755271758.474721,192.168.67.39,HTTPS,1328,421.9,3,64,Normal
1755263680.52357,192.168.45.83,HTTP,816,149.1,3,64,Normal
1755269130.379357,192.168.71.175,ICMP,60,68.5,5,255,Normal
1755271574.661001,192.168.157.231,ICMP,60,32.0,4,128,Normal
1755271911.178116,192.168.173.211,TCP,84,494.3,2,255,Normal
1755272051.455131,192.168.166.127,TCP,1191,250.5,1,128,Normal
1755278956.8578,192.168.83.45,ICMP,98,70.0,3,64,Normal
1755274267.302708,192.168.1.28,ICMP,84,0.1,4,255,Normal
1755265293.311301,192.168.145.215,HTTP,385,101.2,3,64,Normal
1755267188.315286,192.168.118.69,UDP,65,371.0,2,128,Normal
1755282385.05069,192.168.156.229,ICMP,84,33.9,1,128,Normal
1755289877.746681,192.168.195.198,TCP,785,91.2,3,128,Normal
1755273935.397112,192.168.99.183,TCP,590,458.2,2,255,Normal
1755285460.026044,192.168.143.121,UDP,1402,137.2,1,64,Normal
1755268932.415662,192.168.150.227,HTTP,390,30.5,2,64,Normal
1755263490.043867,192.168.78.30,TCP,199,195.5,5,255,Normal
1755280590.767329,192.168.199.89,ICMP,84,40.0,4,64,Normal
1755264253.225479,192.168.102.112,UDP,826,237.2,5,255,Normal
1755265761.746353,192.168.184.58,TCP,988,474.9,4,128,Normal
1755278309.313367,192.168.76.236,UDP,551,257.6,3,128,Normal
1755278844.088442,192.168.162.136,ICMP,60,34.8,4,255,Normal
1755263337.940511,10.0.4.5,ICMP,60,7559.0,28,64,DDOS-Attack
1755290603.748746,192.168.114.42,ICMP,60,51.4,4,128,Normal
1755273373.345717,192.168.76.84,HTTP,645,161.6,5,64,Normal
1755281724.846947,192.168.78.251,HTTPS,1263,461.2,1,128,Normal
1755270976.105131,192.168.192.122,HTTP,542,496.5,4,128,Normal
1755289527.385674,192.168.46.251,TCP,1119,361.4,4,64,Normal
1755278743.390903,192.168.140.50,ICMP,98,53.1,5,64,Normal
1755265246.690559,192.168.239.55,HTTP,494,420.0,1,255,Normal
1755266028.35265,192.168.101.243,UDP,1208,208.0,3,64,Normal
1755269036.343201,192.168.135.212,HTTPS,363,410.1,3,255,Normal
1755286781.574979,192.168.173.34,HTTP,638,405.2,2,64,Normal
1755289620.882143,192.168.142.248,UDP,203,158.3,2,255,Normal
1755282881.808939,192.168.151.195,HTTP,694,337.1,5,64,Normal
1755264695.07459,192.168.24.116,HTTP,162,188.4,5,255,Normal
1755290186.576056,192.168.142.204,UDP,767,11.1,5,255,Normal
1755284383.990201,192.168.110.99,HTTP,604,431.2,5,128,Normal
1755280258.067261,192.168.121.187,UDP,98,447.5,5,64,Normal
1755287014.75534,192.168.30.53,HTTP,206,248.8,4,255,Normal
1755272608.943584,192.168.30.138,HTTP,89,62.8,2,64,Normal
1755284740.514153,192.168.131.136,UDP,884,259.6,3,64,Normal
1755276574.072041,192.168.130.151,HTTPS,362,241.4,3,128,Normal
1755291344.859015,192.168.55.180,TCP,485,366.1,2,128,Normal
1755281345.519148,192.168.106.212,HTTPS,328,32.1,3,255,Normal
1755282271.516927,192.168.151.228,HTTPS,1200,274.4,2,255,Normal
1755289422.899398,192.168.71.97,ICMP,84,22.4,1,64,Normal
1755280781.657204,192.168.134.5,UDP,1266,233.0,5,64,Normal
1755273141.554011,192.168.74.175,HTTPS,85,58.8,3,64,Normal
1755281047.049819,192.168.159.151,HTTP,397,273.2,3,255,Normal
1755287870.198079,192.168.254.59,HTTPS,1440,23.9,2,128,Normal
1755276079.195143,192.168.145.109,UDP,588,377.0,4,128,Normal
1755282984.790274,192.168.188.87,UDP,676,150.8,2,128,Normal
1755281635.951434,192.168.181.7,HTTPS,697,205.5,2,128,Normal
1755275830.241741,192.168.35.212,UDP,364,267.1,3,128,Normal
1755283351.262059,192.168.48.227,ICMP,84,56.6,3,255,Normal
1755279528.82397,192.168.205.124,TCP,807,149.7,4,64,Normal
1755270172.736002,192.168.219.160,ICMP,84,21.5,4,128,Normal
1755271938.627097,192.168.100.123,ICMP,98,48.8,1,128,Normal
1755267168.498523,192.168.120.104,ICMP,84,36.5,1,255,Normal
1755278832.507003,192.168.250.196,HTTP,1017,220.5,5,64,Normal
1755263338.032694,10.0.1.2,ICMP,60,43020.8,10,64,DDOS-Attack
1755272517.734475,192.168.175.199,TCP,311,162.2,3,128,Normal
1755268843.589986,192.168.64.60,HTTPS,132,299.7,1,64,Normal
1755274325.685313,192.168.154.243,TCP,1250,6.6,1,64,Normal
1755284943.13753,192.168.166.244,ICMP,98,6.0,4,64,Normal
1755287031.033319,192.168.246.237,TCP,838,81.4,1,128,Normal
1755271754.444438,192.168.27.77,ICMP,98,25.0,2,128,Normal
1755280169.594937,192.168.229.14,HTTP,1201,151.5,4,255,Normal
1755272932.980198,192.168.77.178,UDP,590,441.7,3,255,Normal
1755276173.672154,192.168.159.67,ICMP,60,74.1,2,64,Normal
1755265909.107588,192.168.54.139,HTTPS,515,381.0,3,128,Normal
1755264651.485798,192.168.3.207,TCP,1176,40.4,3,128,Normal
1755284422.930006,192.168.158.189,HTTP,159,40.5,5,128,Normal
1755288802.237081,192.168.204.188,UDP,944,317.3,4,128,Normal
1755264316.818806,192.168.107.26,HTTPS,85,86.0,1,128,Normal
1755281525.426744,192.168.224.108,UDP,975,149.4,2,255,Normal
1755290600.111027,192.168.38.83,HTTPS,798,109.5,4,128,Normal
1755271880.858822,192.168.29.215,TCP,976,13.0,4,128,Normal
1755263337.452672,10.0.4.4,ICMP,60,24410.2,18,64,DDOS-Attack
1755266711.744047,192.168.139.95,HTTP,686,31.5,4,128,Normal
1755272966.816191,192.168.94.77,HTTPS,513,373.6,1,128,Normal
1755282582.805585,192.168.183.179,HTTPS,1030,303.7,2,255,Normal
1755277368.473641,192.168.187.207,HTTP,671,105.0,4,64,Normal
1755284818.872439,192.168.209.48,ICMP,98,7.4,5,255,Normal
1755263883.361032,192.168.126.91,HTTPS,282,309.6,4,255,Normal
1755265031.966559,192.168.163.236,HTTP,1350,181.4,4,128,Normal
1755278185.592849,192.168.157.229,HTTPS,213,431.1,4,64,Normal
1755280531.846809,192.168.203.54,ICMP,84,35.0,3,64,Normal
1755280311.729834,192.168.64.118,HTTPS,864,254.6,1,128,Normal
1755267824.660141,192.168.133.45,TCP,882,445.0,2,255,Normal
1755279787.496023,192.168.109.84,HTTP,394,193.6,1,255,Normal
1755271886.609053,192.168.26.4,TCP,529,337.7,2,64,Normal
1755279769.15971,192.168.239.63,HTTP,786,458.6,5,255,Normal
1755290598.686489,192.168.229.226,HTTP,1316,215.5,2,64,Normal
1755275937.855256,192.168.48.156,TCP,959,170.2,2,64,Normal
1755279320.836539,192.168.240.209,ICMP,60,72.6,5,64,Normal
1755284414.099383,192.168.226.177,HTTPS,467,125.3,4,255,Normal
1755263780.321325,192.168.59.44,HTTP,434,81.0,4,128,Normal
1755264924.443705,192.168.17.132,HTTP,569,147.5,4,255,Normal
1755276152.098412,192.168.27.198,UDP,491,345.2,2,128,Normal
1755286609.035593,192.168.132.172,ICMP,60,13.0,5,64,Normal
1755288609.046598,192.168.194.67,TCP,224,337.9,5,64,Normal
1755282838.127456,192.168.68.25,TCP,1260,130.1,4,128,Normal
1755270801.129553,192.168.253.219,UDP,265,404.0,3,64,Normal
1755285527.760075,192.168.125.52,HTTPS,718,9.7,4,255,Normal
1755282752.959682,192.168.98.56,UDP,503,480.0,4,128,Normal
1755270249.994855,192.168.184.58,ICMP,98,14.8,5,255,Normal
1755270330.828423,192.168.148.119,HTTP,1010,236.9,2,128,Normal
1755283294.850602,192.168.165.13,UDP,456,293.6,2,255,Normal
1755263339.063039,10.0.4.5,ICMP,60,41053.3,26,64,DDOS-Attack
1755290865.802572,192.168.197.65,TCP,1195,315.8,3,128,Normal
1755267480.710584,192.168.251.22,HTTP,491,432.4,4,64,Normal
1755283480.227174,192.168.231.191,TCP,776,334.7,5,64,Normal
1755284855.186356,192.168.110.140,UDP,67,203.5,2,64,Normal
1755273057.757775,192.168.194.70,HTTPS,1479,50.9,5,128,Normal
1755282263.779918,192.168.125.205,TCP,211,494.1,3,255,Normal
1755286304.795566,192.168.191.106,HTTP,184,242.4,3,128,Normal
1755270508.79981,192.168.44.249,ICMP,60,6.9,2,64,Normal
1755274384.64763,192.168.213.244,HTTP,1299,337.9,4,255,Normal
1755284248.113907,192.168.76.227,UDP,891,402.7,1,255,Normal
1755270289.589404,192.168.83.85,UDP,294,187.3,2,128,Normal
1755277112.791416,192.168.67.114,TCP,827,220.5,1,255,Normal
1755263336.974066,10.0.2.4,ICMP,60,7552.6,12,64,DDOS-Attack
1755274657.35464,192.168.64.94,HTTPS,480,6.7,2,64,Normal
1755275807.222224,192.168.96.224,HTTP,444,90.8,3,128,Normal
1755269637.14924,192.168.110.185,HTTPS,770,146.2,2,64,Normal
1755286649.246895,192.168.116.128,HTTPS,716,11.8,3,128,Normal
1755276010.875109,192.168.65.147,HTTPS,1082,71.1,1,128,Normal
1755263338.200031,10.0.1.3,ICMP,60,34375.3,12,64,DDOS-Attack
1755286900.700385,192.168.156.195,ICMP,60,20.4,1,255,Normal
1755278657.2811,192.168.88.240,ICMP,98,72.7,5,128,Normal
1755285970.481236,192.168.123.126,UDP,1388,355.6,5,255,Normal
1755277962.452224,192.168.251.16,UDP,213,18.6,4,255,Normal
1755269649.992285,192.168.53.7,HTTPS,1043,304.2,3,128,Normal
1755291241.896529,192.168.236.49,HTTPS,1424,327.2,5,255,Normal
1755266037.251756,192.168.96.157,HTTP,1264,431.6,5,255,Normal
1755282197.38796,192.168.221.140,UDP,601,163.4,1,128,Normal
1755286399.951643,192.168.79.63,TCP,428,307.8,2,128,Normal
1755269204.956124,192.168.178.194,UDP,1309,443.8,5,255,Normal
1755291431.711279,192.168.210.186,HTTPS,726,7.0,3,64,Normal
1755270317.456444,192.168.17.121,TCP,224,305.4,5,128,Normal
1755276214.358545,192.168.40.99,ICMP,84,77.9,4,255,Normal
1755267698.440011,192.168.152.65,HTTP,169,191.2,4,255,Normal
1755279634.812078,192.168.96.118,UDP,1340,102.2,2,128,Normal
1755269755.346809,192.168.217.136,HTTPS,1482,130.0,4,128,Normal
1755288867.910384,192.168.144.148,ICMP,98,29.5,1,128,Normal
1755276930.971588,192.168.70.160,ICMP,98,9.3,4,255,Normal
1755280277.698897,192.168.74.121,HTTPS,1300,95.6,5,255,Normal
1755275396.17011,192.168.220.184,TCP,423,282.1,4,128,Normal
1755282467.286371,192.168.31.17,ICMP,84,32.6,1,64,Normal
1755266599.235172,192.168.81.119,TCP,806,177.9,5,255,Normal
1755273753.116926,192.168.180.31,UDP,491,476.7,3,255,Normal
1755289066.288033,192.168.188.75,TCP,1138,303.4,2,128,Normal
1755289702.696623,192.168.158.193,HTTP,1421,56.9,3,128,Normal
1755270809.443532,192.168.248.191,UDP,1134,16.2,5,128,Normal
1755277680.16141,192.168.251.135,ICMP,60,69.3,4,128,Normal
1755270437.011386,192.168.241.4,TCP,951,152.7,3,255,Normal
1755263880.884688,192.168.200.129,HTTP,307,367.0,2,64,Normal
1755290948.962238,192.168.132.61,HTTPS,945,320.0,3,128,Normal
1755288248.933637,192.168.61.178,HTTP,974,421.9,4,128,Normal
1755274536.649256,192.168.188.126,HTTPS,705,421.9,4,64,Normal
1755276504.056594,192.168.82.220,HTTP,1242,379.6,4,128,Normal
1755268048.462548,192.168.179.61,HTTP,1444,180.2,1,64,Normal
1755283230.145399,192.168.31.210,HTTP,112,42.7,4,255,Normal
1755277425.947076,192.168.208.239,TCP,914,6.0,5,128,Normal
1755286749.696498,192.168.80.237,HTTP,382,419.8,4,255,Normal
1755267148.361253,192.168.194.154,HTTPS,1331,395.3,5,64,Normal
1755279834.491529,192.168.100.144,UDP,496,193.3,2,64,Normal
1755284539.267679,192.168.94.114,HTTPS,648,219.1,3,64,Normal
1755279498.913483,192.168.211.143,HTTPS,1116,264.1,3,64,Normal
1755277682.625974,192.168.33.121,HTTPS,476,225.1,1,128,Normal
1755285944.193112,192.168.177.223,UDP,123,445.1,4,128,Normal
1755263855.013808,192.168.194.136,TCP,1204,84.7,2,255,Normal
1755276486.049654,192.168.172.228,UDP,1130,333.1,1,255,Normal
1755277443.086474,192.168.12.97,UDP,284,459.8,1,64,Normal
1755277797.869077,192.168.154.105,HTTP,955,470.9,5,128,Normal
1755275582.087316,192.168.10.176,HTTPS,960,191.3,5,64,Normal
1755275393.722481,192.168.33.187,HTTPS,1069,206.6,1,64,Normal
1755278774.145779,192.168.180.111,TCP,506,73.2,3,64,Normal
1755276493.145293,192.168.138.103,TCP,392,266.5,3,255,Normal
1755284141.197564,192.168.208.108,ICMP,84,85.4,4,255,Normal
1755275891.983414,192.168.60.212,ICMP,60,86.8,4,128,Normal
1755290562.534506,192.168.34.175,ICMP,98,12.5,1,128,Normal
1755268692.887006,192.168.186.1,HTTP,1326,392.5,2,64,Normal
1755280937.021321,192.168.94.180,HTTPS,1461,331.5,5,128,Normal
1755271604.799688,192.168.35.79,ICMP,98,29.8,2,128,Normal
1755278300.422823,192.168.95.107,TCP,1133,138.0,4,128,Normal
1755280880.772599,192.168.54.246,TCP,991,491.8,4,64,Normal
1755283544.04691,192.168.61.221,UDP,165,343.9,5,255,Normal
1755281600.050378,192.168.26.17,ICMP,98,72.5,2,128,Normal
1755270718.854293,192.168.157.245,ICMP,60,62.4,1,64,Normal
1755263507.709872,192.168.29.166,TCP,1113,159.0,5,255,Normal
1755274050.679239,192.168.161.229,HTTP,363,457.2,2,64,Normal
1755282070.140277,192.168.64.141,HTTPS,400,387.7,5,255,Normal
1755285184.069332,192.168.78.45,HTTP,101,141.5,5,64,Normal
1755266400.995909,192.168.11.142,TCP,890,197.4,2,64,Normal
1755275485.739851,192.168.232.90,UDP,1172,288.3,5,128,Normal
1755282880.79835,192.168.10.93,HTTPS,292,451.4,4,64,Normal
1755278104.287812,192.168.194.38,UDP,1113,265.6,5,64,Normal
1755264574.548384,192.168.160.53,HTTP,492,12.6,4,255,Normal
1755279118.959448,192.168.207.244,TCP,1238,132.5,5,64,Normal
1755282897.488926,192.168.29.199,HTTPS,1062,5.2,4,128,Normal
1755263337.375039,10.0.1.4,ICMP,60,46680.6,25,64,DDOS-Attack
1755275794.151771,192.168.39.110,ICMP,84,63.0,1,255,Normal
1755283080.431218,192.168.68.121,HTTP,651,185.9,1,128,Normal
1755272446.596699,192.168.53.252,ICMP,98,27.3,3,255,Normal
1755276283.830075,192.168.228.183,HTTPS,118,24.7,5,64,Normal
1755268547.883257,192.168.34.49,TCP,517,327.8,3,64,Normal
1755288830.886831,192.168.35.216,HTTPS,661,362.3,2,128,Normal
1755268088.480963,192.168.83.73,ICMP,84,3.6,1,255,Normal
1755291249.52976,192.168.7.193,UDP,877,120.2,5,128,Normal
1755269155.298058,192.168.236.102,ICMP,98,22.0,2,128,Normal
1755290049.228906,192.168.174.74,ICMP,84,97.0,2,64,Normal
1755267652.436338,192.168.87.224,HTTPS,1064,266.1,2,255,Normal
1755287862.237776,192.168.205.78,HTTP,613,435.6,3,255,Normal
1755278168.539729,192.168.214.161,UDP,964,463.9,1,64,Normal
1755272253.596495,192.168.185.215,ICMP,60,66.2,4,128,Normal
1755282359.509797,192.168.98.12,UDP,1053,15.5,3,255,Normal
1755281883.485684,192.168.174.114,UDP,560,420.3,4,255,Normal
1755265185.724048,192.168.67.94,HTTP,135,493.0,3,64,Normal
1755273196.887974,192.168.153.31,HTTPS,729,58.7,2,128,Normal
1755268643.880848,192.168.241.172,ICMP,60,19.3,5,128,Normal
1755271781.531952,192.168.22.155,UDP,576,38.8,2,255,Normal
1755282244.640812,192.168.76.50,HTTPS,1074,117.6,4,128,Normal
1755268687.979254,192.168.162.139,TCP,389,399.8,4,255,Normal
1755268833.467589,192.168.188.123,HTTP,1137,392.0,1,64,Normal
1755265852.362515,192.168.39.24,HTTPS,732,133.5,1,255,Normal
1755267551.614232,192.168.144.25,TCP,449,170.7,2,128,Normal
1755275318.739967,192.168.159.163,HTTPS,579,330.6,2,128,Normal
1755272680.430541,192.168.216.215,ICMP,84,46.2,4,64,Normal
1755281736.514201,192.168.93.187,HTTPS,647,402.2,2,128,Normal
1755263337.701389,10.0.3.4,ICMP,60,5920.3,27,64,DDOS-Attack
1755266015.466942,192.168.76.89,HTTP,460,65.4,3,255,Normal
1755283197.698017,192.168.196.22,HTTPS,1339,68.9,2,128,Normal
1755288121.043398,192.168.104.244,HTTPS,252,408.9,3,128,Normal
1755272179.742212,192.168.30.232,UDP,1202,300.0,3,128,Normal
1755272647.904414,192.168.44.198,TCP,1075,285.3,3,255,Normal
1755284405.472143,192.168.64.200,ICMP,60,5.3,5,128,Normal
1755284717.577154,192.168.81.251,UDP,904,424.9,1,255,Normal
1755279731.316829,192.168.170.140,ICMP,98,1.0,4,64,Normal
1755281011.710408,192.168.83.41,HTTPS,1122,463.5,2,128,Normal
1755278042.743407,192.168.107.170,TCP,311,321.6,5,128,Normal
1755279167.091551,192.168.237.235,ICMP,98,63.2,4,64,Normal
1755272055.970431,192.168.20.104,ICMP,84,66.7,1,255,Normal
1755287175.72585,192.168.175.77,ICMP,60,96.4,3,255,Normal
1755278227.683338,192.168.128.100,TCP,135,419.9,1,255,Normal
1755285668.943945,192.168.5.93,TCP,1424,426.7,2,255,Normal
1755286806.700268,192.168.39.211,HTTPS,1211,80.6,2,128,Normal
1755281411.156283,192.168.240.81,HTTP,1326,312.2,1,128,Normal
1755287161.303165,192.168.116.165,HTTPS,279,207.6,5,128,Normal
1755286612.851079,192.168.254.218,UDP,978,444.6,1,128,Normal
1755276945.071739,192.168.237.95,HTTPS,527,186.9,1,255,Normal
1755290756.081935,192.168.190.186,ICMP,98,94.1,2,128,Normal
1755272043.499214,192.168.120.167,UDP,398,449.1,2,128,Normal
1755275403.078214,192.168.202.130,TCP,336,372.8,1,128,Normal
1755273401.447578,192.168.232.116,ICMP,84,48.4,4,128,Normal
1755280813.366204,192.168.11.61,HTTPS,367,15.4,5,64,Normal
1755271737.589765,192.168.70.134,TCP,112,203.7,2,128,Normal
1755283254.973353,192.168.144.21,UDP,157,342.8,5,128,Normal
1755269262.313026,192.168.198.44,HTTP,431,498.6,5,64,Normal
1755269203.082638,192.168.15.222,HTTPS,1147,154.1,3,64,Normal
1755269148.404907,192.168.17.55,UDP,1395,159.9,2,128,Normal
1755263338.463269,10.0.4.1,ICMP,60,18336.5,22,64,DDOS-Attack
1755278557.016849,192.168.238.68,ICMP,98,43.1,5,128,Normal
1755270503.495045,192.168.61.5,ICMP,84,58.8,4,64,Normal
1755282968.103867,192.168.123.87,UDP,922,164.6,1,255,Normal
1755275899.421707,192.168.123.162,TCP,209,160.5,5,128,Normal
1755288612.461019,192.168.161.134,UDP,449,457.9,2,128,Normal
1755276774.236325,192.168.90.151,HTTP,575,80.4,2,64,Normal
1755273961.263661,192.168.122.190,ICMP,60,15.1,4,255,Normal
1755279927.239296,192.168.52.222,ICMP,84,11.3,2,255,Normal
1755280773.237823,192.168.47.254,HTTPS,1358,105.7,3,128,Normal
1755290775.573202,192.168.91.126,HTTP,566,1.7,2,255,Normal
1755287639.489679,192.168.134.213,UDP,600,117.1,4,128,Normal
1755285623.491275,192.168.157.66,ICMP,84,42.9,1,128,Normal
1755274600.505929,192.168.52.138,ICMP,60,52.6,3,255,Normal
1755279664.55106,192.168.100.206,UDP,1478,53.5,5,255,Normal
1755281540.364269,192.168.116.174,HTTP,209,102.8,4,64,Normal
1755283421.502582,192.168.73.22,TCP,1390,176.9,3,255,Normal
1755269098.930018,192.168.244.46,TCP,203,89.5,2,64,Normal
1755264645.167069,192.168.47.171,ICMP,84,66.8,4,64,Normal
1755284365.694336,192.168.166.179,UDP,1212,454.8,4,64,Normal
1755282464.928905,192.168.198.205,ICMP,60,42.7,5,255,Normal
1755267899.375404,192.168.212.239,HTTP,1451,367.7,3,64,Normal
1755270669.481618,192.168.10.183,HTTP,877,229.4,2,128,Normal
1755272456.396442,192.168.86.229,ICMP,60,27.5,5,128,Normal
1755287563.474484,192.168.152.212,ICMP,84,10.7,4,64,Normal
1755289042.079715,192.168.201.49,UDP,977,74.1,1,255,Normal
1755271515.464864,192.168.131.45,TCP,422,388.2,2,255,Normal
1755274112.42976,192.168.69.192,ICMP,84,88.5,4,64,Normal
1755276189.213761,192.168.73.241,HTTPS,261,287.1,1,128,Normal
1755288554.859562,192.168.233.61,HTTP,1443,103.4,3,255,Normal
1755287233.437141,192.168.172.218,TCP,952,384.8,5,128,Normal
1755268872.332259,192.168.3.195,TCP,1439,306.2,2,64,Normal
1755290355.41692,192.168.163.25,UDP,259,425.2,5,128,Normal
1755268378.037015,192.168.233.122,TCP,1339,318.0,4,128,Normal
1755291099.687772,192.168.165.27,ICMP,84,20.9,3,64,Normal
1755291116.04042,192.168.252.126,HTTPS,451,222.1,3,128,Normal
1755273377.952131,192.168.217.166,ICMP,84,39.6,2,255,Normal
1755283262.30339,192.168.249.133,ICMP,84,37.8,3,255,Normal
1755280831.470847,192.168.47.239,ICMP,98,30.1,5,64,Normal
1755273406.028317,192.168.36.84,HTTP,1424,460.2,5,64,Normal
1755277879.072726,192.168.245.64,HTTP,854,492.6,1,128,Normal
1755289306.266025,192.168.74.212,ICMP,98,50.9,5,255,Normal
1755268283.962533,192.168.7.59,HTTPS,1180,239.9,5,255,Normal
1755280542.738952,192.168.152.118,ICMP,84,69.6,2,255,Normal
1755265267.722624,192.168.107.6,ICMP,84,33.4,1,128,Normal
1755289875.955442,192.168.138.216,HTTP,759,109.5,4,128,Normal
1755269925.83423,192.168.122.176,HTTPS,253,283.7,5,128,Normal
1755288272.796392,192.168.69.189,HTTPS,1425,477.8,2,255,Normal
1755273156.134409,192.168.2.16,ICMP,60,77.5,2,128,Normal
1755273006.888929,192.168.246.158,TCP,1159,194.5,1,64,Normal
1755287302.220077,192.168.193.7,HTTPS,649,354.2,2,64,Normal
1755264418.897511,192.168.145.27,HTTPS,1164,468.9,3,128,Normal
1755265195.762007,192.168.165.209,TCP,948,333.2,4,255,Normal
1755287850.530798,192.168.117.87,TCP,1077,491.3,4,255,Normal
1755280898.564458,192.168.65.175,HTTPS,409,387.0,1,64,Normal
1755281342.630125,192.168.202.98,UDP,687,178.2,5,255,Normal
1755269532.909315,192.168.227.140,UDP,765,303.9,5,64,Normal
1755286584.697971,192.168.249.250,UDP,444,169.4,2,64,Normal
1755291217.692478,192.168.92.136,TCP,1358,201.4,1,64,Normal
1755275309.008349,192.168.64.195,UDP,1033,357.6,5,255,Normal
1755270893.722054,192.168.22.15,ICMP,98,28.4,1,255,Normal
1755277065.909437,192.168.151.212,HTTP,839,474.9,4,255,Normal
